event_time,channel,anon_id,event_name,event_props,ingestion_time
2026-01-24T17:41:29.512444,app,anon_00020,product_view,"{""category"": ""ferramentas"", ""value"": 4553.55}",2026-01-24T17:41:29.512444
2026-01-24T17:37:28.534071,whatsapp,anon_00051,search,"{""query"": ""azulejo banheiro""}",2026-01-24T17:37:28.534071
2026-01-24T15:50:27.118885,web,anon_00048,page_view,{},2026-01-24T15:50:27.118885
2026-01-24T14:18:43.267669,web,anon_00058,search,"{""query"": ""azulejo banheiro""}",2026-01-24T14:18:43.267669
2026-01-24T14:03:08.080315,app,anon_00033,add_to_cart,"{""category"": ""tomada"", ""value"": 178.25}",2026-01-24T14:03:08.080315
2026-01-24T14:02:42.477579,store,anon_00033,talk_to_consultant,{},2026-01-24T14:02:42.477579
2026-01-24T13:37:37.396692,whatsapp,anon_00097,talk_to_consultant,{},2026-01-24T13:37:37.396692
2026-01-24T13:21:33.204159,store,anon_00033,add_to_cart,"{""category"": ""tinta"", ""value"": 1546.22}",2026-01-24T13:21:33.204159
2026-01-24T13:12:58.416097,web,anon_00047,page_view,{},2026-01-24T13:12:58.416097
2026-01-24T13:12:26.037794,app,anon_00039,product_view,"{""category"": ""rodape"", ""value"": 2585.06}",2026-01-24T13:12:26.037794
2026-01-24T13:02:40.768161,store,anon_00039,submit_quote,"{""category"": ""massa"", ""value"": 1947.0}",2026-01-24T13:02:40.768161
2026-01-24T11:45:26.800290,app,anon_00062,page_view,{},2026-01-24T11:45:26.800290
2026-01-24T11:32:56.478154,app,anon_00004,talk_to_consultant,{},2026-01-24T11:32:56.478154
2026-01-24T10:59:19.283560,web,anon_00007,scan_qr_service,{},2026-01-24T10:59:19.283560
2026-01-24T08:58:00.710119,web,anon_00041,page_view,{},2026-01-24T08:58:00.710119
2026-01-24T08:47:32.956817,store,anon_00072,submit_quote,"{""category"": ""azulejo"", ""value"": 3906.16}",2026-01-24T08:47:32.956817
2026-01-24T07:27:13.022625,store,anon_00097,talk_to_consultant,{},2026-01-24T07:27:13.022625
2026-01-24T07:18:29.016365,web,anon_00001,begin_checkout,{},2026-01-24T07:18:29.016365
2026-01-24T06:48:50.980533,app,anon_00081,whatsapp_quote_request,{},2026-01-24T06:48:50.980533
2026-01-24T06:46:01.260528,whatsapp,anon_00099,begin_checkout,{},2026-01-24T06:46:01.260528
2026-01-24T06:24:31.580962,app,anon_00065,scan_qr_service,{},2026-01-24T06:24:31.580962
2026-01-24T06:09:43.370281,web,anon_00079,product_view,"{""category"": ""areia"", ""value"": 1065.06}",2026-01-24T06:09:43.370281
2026-01-24T05:31:39.525366,whatsapp,anon_00072,begin_checkout,{},2026-01-24T05:31:39.525366
2026-01-24T05:24:33.031124,web,anon_00062,product_view,"{""category"": ""azulejo"", ""value"": 4753.2}",2026-01-24T05:24:33.031124
2026-01-24T05:11:44.005253,whatsapp,anon_00057,page_view,{},2026-01-24T05:11:44.005253
2026-01-24T04:32:57.218520,web,anon_00020,page_view,{},2026-01-24T04:32:57.218520
2026-01-24T04:07:00.968542,store,anon_00072,scan_qr_service,{},2026-01-24T04:07:00.968542
2026-01-24T03:46:44.373234,web,anon_00004,whatsapp_quote_request,{},2026-01-24T03:46:44.373234
2026-01-24T03:16:46.885174,whatsapp,anon_00025,product_view,"{""category"": ""rejunte"", ""value"": 807.9}",2026-01-24T03:16:46.885174
2026-01-24T02:53:42.985027,store,anon_00007,page_view,{},2026-01-24T02:53:42.985027
2026-01-24T02:36:14.793001,store,anon_00042,search,"{""query"": ""tinta parede""}",2026-01-24T02:36:14.793001
2026-01-24T01:43:10.910270,web,anon_00094,search,"{""query"": ""azulejo banheiro""}",2026-01-24T01:43:10.910270
2026-01-24T01:04:22.913591,app,anon_00054,submit_quote,"{""category"": ""rejunte"", ""value"": 1929.25}",2026-01-24T01:04:22.913591
2026-01-24T00:56:54.396450,app,anon_00021,whatsapp_quote_request,{},2026-01-24T00:56:54.396450
2026-01-24T00:42:34.276493,web,anon_00062,add_to_cart,"{""category"": ""piso"", ""value"": 3242.18}",2026-01-24T00:42:34.276493
2026-01-23T23:36:21.839658,whatsapp,anon_00077,talk_to_consultant,{},2026-01-23T23:36:21.839658
2026-01-23T23:11:03.719880,app,anon_00000,page_view,{},2026-01-23T23:11:03.719880
2026-01-23T23:09:03.592560,app,anon_00036,whatsapp_quote_request,{},2026-01-23T23:09:03.592560
2026-01-23T22:47:31.167694,store,anon_00047,product_view,"{""category"": ""azulejo"", ""value"": 3253.48}",2026-01-23T22:47:31.167694
2026-01-23T22:26:14.663068,web,anon_00082,page_view,{},2026-01-23T22:26:14.663068
2026-01-23T22:09:15.989724,app,anon_00088,whatsapp_quote_request,{},2026-01-23T22:09:15.989724
2026-01-23T21:33:08.190968,web,anon_00024,submit_quote,"{""category"": ""tomada"", ""value"": 912.09}",2026-01-23T21:33:08.190968
2026-01-23T21:25:40.423892,app,anon_00043,submit_quote,"{""category"": ""persiana"", ""value"": 4272.25}",2026-01-23T21:25:40.423892
2026-01-23T21:23:49.225654,store,anon_00007,add_to_cart,"{""category"": ""porta"", ""value"": 4161.97}",2026-01-23T21:23:49.225654
2026-01-23T21:14:43.541725,web,anon_00099,add_to_cart,"{""category"": ""ferramentas"", ""value"": 3263.25}",2026-01-23T21:14:43.541725
2026-01-23T20:01:09.163698,web,anon_00011,page_view,{},2026-01-23T20:01:09.163698
2026-01-23T19:50:33.372993,app,anon_00065,begin_checkout,{},2026-01-23T19:50:33.372993
2026-01-23T19:47:10.667490,store,anon_00046,page_view,{},2026-01-23T19:47:10.667490
2026-01-23T19:05:48.857678,app,anon_00047,page_view,{},2026-01-23T19:05:48.857678
2026-01-23T18:56:52.040412,whatsapp,anon_00021,page_view,{},2026-01-23T18:56:52.040412
2026-01-23T18:48:04.835462,store,anon_00001,begin_checkout,{},2026-01-23T18:48:04.835462
2026-01-23T18:37:06.041032,whatsapp,anon_00094,whatsapp_quote_request,{},2026-01-23T18:37:06.041032
2026-01-23T18:23:00.874579,store,anon_00085,page_view,{},2026-01-23T18:23:00.874579
2026-01-23T17:47:11.581464,store,anon_00065,talk_to_consultant,{},2026-01-23T17:47:11.581464
2026-01-23T17:26:14.348838,store,anon_00003,scan_qr_service,{},2026-01-23T17:26:14.348838
2026-01-23T15:47:31.950883,web,anon_00016,page_view,{},2026-01-23T15:47:31.950883
2026-01-23T15:42:28.770737,app,anon_00000,page_view,{},2026-01-23T15:42:28.770737
2026-01-23T14:34:04.708268,app,anon_00045,begin_checkout,{},2026-01-23T14:34:04.708268
2026-01-23T14:12:53.171115,whatsapp,anon_00031,product_view,"{""category"": ""tomada"", ""value"": 2381.58}",2026-01-23T14:12:53.171115
2026-01-23T14:03:53.370725,whatsapp,anon_00032,begin_checkout,{},2026-01-23T14:03:53.370725
2026-01-23T13:05:39.293145,whatsapp,anon_00065,scan_qr_service,{},2026-01-23T13:05:39.293145
2026-01-23T11:27:34.997474,store,anon_00044,talk_to_consultant,{},2026-01-23T11:27:34.997474
2026-01-23T10:24:13.039521,store,anon_00028,begin_checkout,{},2026-01-23T10:24:13.039521
2026-01-23T10:14:03.742904,app,anon_00036,product_view,"{""category"": ""azulejo"", ""value"": 561.13}",2026-01-23T10:14:03.742904
2026-01-23T07:41:18.989068,app,anon_00032,scan_qr_service,{},2026-01-23T07:41:18.989068
2026-01-23T07:00:23.212367,app,anon_00030,submit_quote,"{""category"": ""fechadura"", ""value"": 2051.42}",2026-01-23T07:00:23.212367
2026-01-23T06:26:38.555418,app,anon_00066,add_to_cart,"{""category"": ""azulejo"", ""value"": 2786.13}",2026-01-23T06:26:38.555418
2026-01-23T06:15:55.469326,app,anon_00012,whatsapp_quote_request,{},2026-01-23T06:15:55.469326
2026-01-23T05:39:24.935090,app,anon_00091,scan_qr_service,{},2026-01-23T05:39:24.935090
2026-01-23T05:18:32.577368,whatsapp,anon_00016,whatsapp_quote_request,{},2026-01-23T05:18:32.577368
2026-01-23T05:17:12.509551,whatsapp,anon_00032,talk_to_consultant,{},2026-01-23T05:17:12.509551
2026-01-23T04:52:18.296088,app,anon_00087,scan_qr_service,{},2026-01-23T04:52:18.296088
2026-01-23T04:52:15.707481,app,anon_00024,submit_quote,"{""category"": ""rodape"", ""value"": 4091.01}",2026-01-23T04:52:15.707481
2026-01-23T04:49:41.550618,whatsapp,anon_00044,product_view,"{""category"": ""rejunte"", ""value"": 4061.73}",2026-01-23T04:49:41.550618
2026-01-23T04:39:19.380873,store,anon_00083,submit_quote,"{""category"": ""massa"", ""value"": 3394.82}",2026-01-23T04:39:19.380873
2026-01-23T03:04:54.372049,web,anon_00007,product_view,"{""category"": ""azulejo"", ""value"": 4295.71}",2026-01-23T03:04:54.372049
2026-01-23T01:48:08.841118,web,anon_00017,page_view,{},2026-01-23T01:48:08.841118
2026-01-23T01:30:38.285202,store,anon_00051,scan_qr_service,{},2026-01-23T01:30:38.285202
2026-01-23T01:21:34.048723,web,anon_00066,scan_qr_service,{},2026-01-23T01:21:34.048723
2026-01-23T00:19:47.988112,whatsapp,anon_00035,scan_qr_service,{},2026-01-23T00:19:47.988112
2026-01-22T23:50:10.757365,store,anon_00036,product_view,"{""category"": ""azulejo"", ""value"": 392.21}",2026-01-22T23:50:10.757365
2026-01-22T23:43:14.694693,whatsapp,anon_00068,submit_quote,"{""category"": ""fechadura"", ""value"": 4544.41}",2026-01-22T23:43:14.694693
2026-01-22T23:39:26.883667,app,anon_00004,add_to_cart,"{""category"": ""tomada"", ""value"": 4613.95}",2026-01-22T23:39:26.883667
2026-01-22T23:17:35.247864,store,anon_00017,page_view,{},2026-01-22T23:17:35.247864
2026-01-22T23:09:31.570263,whatsapp,anon_00072,page_view,{},2026-01-22T23:09:31.570263
2026-01-22T22:33:06.692561,whatsapp,anon_00012,submit_quote,"{""category"": ""tinta"", ""value"": 4158.94}",2026-01-22T22:33:06.692561
2026-01-22T22:27:39.193687,web,anon_00001,product_view,"{""category"": ""piso"", ""value"": 2914.84}",2026-01-22T22:27:39.193687
2026-01-22T21:41:11.396703,web,anon_00042,add_to_cart,"{""category"": ""tinta"", ""value"": 2878.0}",2026-01-22T21:41:11.396703
2026-01-22T20:46:21.249863,app,anon_00041,add_to_cart,"{""category"": ""lixa"", ""value"": 3394.31}",2026-01-22T20:46:21.249863
2026-01-22T20:45:02.017440,store,anon_00040,product_view,"{""category"": ""porta"", ""value"": 1947.94}",2026-01-22T20:45:02.017440
2026-01-22T20:42:12.858798,store,anon_00097,whatsapp_quote_request,{},2026-01-22T20:42:12.858798
2026-01-22T20:15:20.971409,whatsapp,anon_00051,whatsapp_quote_request,{},2026-01-22T20:15:20.971409
2026-01-22T19:54:18.486210,whatsapp,anon_00024,whatsapp_quote_request,{},2026-01-22T19:54:18.486210
2026-01-22T19:00:49.744662,app,anon_00072,whatsapp_quote_request,{},2026-01-22T19:00:49.744662
2026-01-22T18:33:57.102589,store,anon_00047,scan_qr_service,{},2026-01-22T18:33:57.102589
2026-01-22T15:11:07.701727,whatsapp,anon_00030,page_view,{},2026-01-22T15:11:07.701727
2026-01-22T14:31:51.713009,store,anon_00074,whatsapp_quote_request,{},2026-01-22T14:31:51.713009
2026-01-22T13:26:42.542749,app,anon_00036,product_view,"{""category"": ""tomada"", ""value"": 2069.2}",2026-01-22T13:26:42.542749
2026-01-22T12:59:10.965446,web,anon_00004,whatsapp_quote_request,{},2026-01-22T12:59:10.965446
2026-01-22T12:47:42.231830,app,anon_00012,whatsapp_quote_request,{},2026-01-22T12:47:42.231830
2026-01-22T12:28:14.549795,web,anon_00072,scan_qr_service,{},2026-01-22T12:28:14.549795
2026-01-22T12:06:52.133025,store,anon_00087,add_to_cart,"{""category"": ""piso"", ""value"": 4031.59}",2026-01-22T12:06:52.133025
2026-01-22T12:06:00.907645,web,anon_00032,page_view,{},2026-01-22T12:06:00.907645
2026-01-22T12:03:00.679043,app,anon_00091,page_view,{},2026-01-22T12:03:00.679043
2026-01-22T11:19:47.044432,store,anon_00044,product_view,"{""category"": ""tinta"", ""value"": 4362.37}",2026-01-22T11:19:47.044432
2026-01-22T10:30:22.852360,app,anon_00047,talk_to_consultant,{},2026-01-22T10:30:22.852360
2026-01-22T09:37:53.646170,web,anon_00021,whatsapp_quote_request,{},2026-01-22T09:37:53.646170
2026-01-22T07:49:17.485210,whatsapp,anon_00044,begin_checkout,{},2026-01-22T07:49:17.485210
2026-01-22T07:31:40.311439,store,anon_00092,talk_to_consultant,{},2026-01-22T07:31:40.311439
2026-01-22T06:19:52.273511,whatsapp,anon_00016,submit_quote,"{""category"": ""tinta"", ""value"": 828.33}",2026-01-22T06:19:52.273511
2026-01-22T06:00:21.386283,app,anon_00007,submit_quote,"{""category"": ""tinta"", ""value"": 3567.52}",2026-01-22T06:00:21.386283
2026-01-22T05:46:54.832063,app,anon_00088,begin_checkout,{},2026-01-22T05:46:54.832063
2026-01-22T05:39:12.889803,web,anon_00043,begin_checkout,{},2026-01-22T05:39:12.889803
2026-01-22T05:09:32.570914,web,anon_00047,product_view,"{""category"": ""lampada"", ""value"": 863.16}",2026-01-22T05:09:32.570914
2026-01-22T05:03:51.188453,app,anon_00099,search,"{""query"": ""janela aluminio""}",2026-01-22T05:03:51.188453
2026-01-22T04:17:37.215738,store,anon_00030,add_to_cart,"{""category"": ""porta"", ""value"": 550.15}",2026-01-22T04:17:37.215738
2026-01-22T03:33:47.474636,whatsapp,anon_00004,talk_to_consultant,{},2026-01-22T03:33:47.474636
2026-01-22T02:30:16.027162,web,anon_00041,add_to_cart,"{""category"": ""rodape"", ""value"": 588.42}",2026-01-22T02:30:16.027162
2026-01-22T02:13:07.137192,web,anon_00017,begin_checkout,{},2026-01-22T02:13:07.137192
2026-01-22T01:56:52.289064,web,anon_00001,scan_qr_service,{},2026-01-22T01:56:52.289064
2026-01-22T01:04:39.385687,store,anon_00032,page_view,{},2026-01-22T01:04:39.385687
2026-01-22T00:48:20.248901,web,anon_00043,product_view,"{""category"": ""areia"", ""value"": 1249.11}",2026-01-22T00:48:20.248901
2026-01-22T00:11:46.077032,whatsapp,anon_00087,product_view,"{""category"": ""persiana"", ""value"": 138.98}",2026-01-22T00:11:46.077032
2026-01-21T23:25:28.178956,store,anon_00074,add_to_cart,"{""category"": ""piso"", ""value"": 3135.89}",2026-01-21T23:25:28.178956
2026-01-21T22:49:09.453718,web,anon_00032,add_to_cart,"{""category"": ""azulejo"", ""value"": 3779.43}",2026-01-21T22:49:09.453718
2026-01-21T22:41:08.831145,web,anon_00086,product_view,"{""category"": ""tinta"", ""value"": 4696.8}",2026-01-21T22:41:08.831145
2026-01-21T22:19:39.812602,app,anon_00092,search,"{""query"": ""azulejo banheiro""}",2026-01-21T22:19:39.812602
2026-01-21T22:19:21.424820,whatsapp,anon_00072,talk_to_consultant,{},2026-01-21T22:19:21.424820
2026-01-21T21:42:27.505896,store,anon_00033,scan_qr_service,{},2026-01-21T21:42:27.505896
2026-01-21T21:40:52.192327,web,anon_00093,talk_to_consultant,{},2026-01-21T21:40:52.192327
2026-01-21T21:24:55.552368,whatsapp,anon_00065,talk_to_consultant,{},2026-01-21T21:24:55.552368
2026-01-21T21:22:37.432814,store,anon_00075,product_view,"{""category"": ""tomada"", ""value"": 2447.67}",2026-01-21T21:22:37.432814
2026-01-21T20:58:15.314358,web,anon_00039,submit_quote,"{""category"": ""persiana"", ""value"": 2378.19}",2026-01-21T20:58:15.314358
2026-01-21T20:44:02.930571,app,anon_00074,whatsapp_quote_request,{},2026-01-21T20:44:02.930571
2026-01-21T20:30:35.669341,web,anon_00085,add_to_cart,"{""category"": ""piso"", ""value"": 4743.6}",2026-01-21T20:30:35.669341
2026-01-21T20:11:57.011876,whatsapp,anon_00048,product_view,"{""category"": ""rejunte"", ""value"": 3135.51}",2026-01-21T20:11:57.011876
2026-01-21T19:26:19.299143,whatsapp,anon_00015,page_view,{},2026-01-21T19:26:19.299143
2026-01-21T18:03:35.269871,store,anon_00000,scan_qr_service,{},2026-01-21T18:03:35.269871
2026-01-21T15:12:13.432973,store,anon_00097,scan_qr_service,{},2026-01-21T15:12:13.432973
2026-01-21T14:58:43.653720,whatsapp,anon_00041,whatsapp_quote_request,{},2026-01-21T14:58:43.653720
2026-01-21T14:55:44.632629,store,anon_00091,submit_quote,"{""category"": ""massa"", ""value"": 1255.46}",2026-01-21T14:55:44.632629
2026-01-21T13:43:54.307117,whatsapp,anon_00043,page_view,{},2026-01-21T13:43:54.307117
2026-01-21T13:29:39.579154,whatsapp,anon_00086,submit_quote,"{""category"": ""janela"", ""value"": 3622.64}",2026-01-21T13:29:39.579154
2026-01-21T13:21:56.403933,store,anon_00041,page_view,{},2026-01-21T13:21:56.403933
2026-01-21T10:53:00.598692,app,anon_00020,add_to_cart,"{""category"": ""ferramentas"", ""value"": 1363.59}",2026-01-21T10:53:00.598692
2026-01-21T10:49:43.209175,store,anon_00004,submit_quote,"{""category"": ""rodape"", ""value"": 3781.49}",2026-01-21T10:49:43.209175
2026-01-21T10:15:04.483501,app,anon_00036,whatsapp_quote_request,{},2026-01-21T10:15:04.483501
2026-01-21T09:29:04.789152,store,anon_00030,product_view,"{""category"": ""ferramentas"", ""value"": 3860.64}",2026-01-21T09:29:04.789152
2026-01-21T09:28:10.385461,web,anon_00092,add_to_cart,"{""category"": ""massa"", ""value"": 1225.34}",2026-01-21T09:28:10.385461
2026-01-21T09:13:46.634028,web,anon_00039,add_to_cart,"{""category"": ""azulejo"", ""value"": 1781.84}",2026-01-21T09:13:46.634028
2026-01-21T08:02:58.966552,web,anon_00063,product_view,"{""category"": ""porta"", ""value"": 1570.86}",2026-01-21T08:02:58.966552
2026-01-21T07:34:03.535172,web,anon_00021,talk_to_consultant,{},2026-01-21T07:34:03.535172
2026-01-21T06:37:45.693589,web,anon_00040,whatsapp_quote_request,{},2026-01-21T06:37:45.693589
2026-01-21T05:54:54.658230,whatsapp,anon_00092,page_view,{},2026-01-21T05:54:54.658230
2026-01-21T05:28:59.341455,web,anon_00036,submit_quote,"{""category"": ""janela"", ""value"": 4224.0}",2026-01-21T05:28:59.341455
2026-01-21T04:25:01.031572,whatsapp,anon_00004,scan_qr_service,{},2026-01-21T04:25:01.031572
2026-01-21T04:24:35.069817,store,anon_00055,begin_checkout,{},2026-01-21T04:24:35.069817
2026-01-21T02:47:24.691096,store,anon_00044,add_to_cart,"{""category"": ""lixa"", ""value"": 4492.71}",2026-01-21T02:47:24.691096
2026-01-21T02:42:05.407571,store,anon_00036,scan_qr_service,{},2026-01-21T02:42:05.407571
2026-01-21T02:37:33.204258,app,anon_00044,scan_qr_service,{},2026-01-21T02:37:33.204258
2026-01-21T02:24:19.087324,app,anon_00001,whatsapp_quote_request,{},2026-01-21T02:24:19.087324
2026-01-21T02:24:11.291085,app,anon_00048,page_view,{},2026-01-21T02:24:11.291085
2026-01-21T02:11:28.005825,whatsapp,anon_00084,page_view,{},2026-01-21T02:11:28.005825
2026-01-21T02:06:17.376303,whatsapp,anon_00072,add_to_cart,"{""category"": ""rodape"", ""value"": 3693.1}",2026-01-21T02:06:17.376303
2026-01-21T01:19:11.886164,app,anon_00020,page_view,{},2026-01-21T01:19:11.886164
2026-01-21T01:18:54.377333,whatsapp,anon_00039,page_view,{},2026-01-21T01:18:54.377333
2026-01-21T01:09:35.258647,web,anon_00097,submit_quote,"{""category"": ""rodape"", ""value"": 1611.25}",2026-01-21T01:09:35.258647
2026-01-21T01:06:26.509524,store,anon_00032,whatsapp_quote_request,{},2026-01-21T01:06:26.509524
2026-01-21T00:14:14.235758,store,anon_00020,product_view,"{""category"": ""tinta"", ""value"": 2521.01}",2026-01-21T00:14:14.235758
2026-01-20T22:32:44.841905,web,anon_00044,talk_to_consultant,{},2026-01-20T22:32:44.841905
2026-01-20T21:00:03.567099,whatsapp,anon_00094,add_to_cart,"{""category"": ""tinta"", ""value"": 2118.6}",2026-01-20T21:00:03.567099
2026-01-20T20:49:27.764552,store,anon_00092,begin_checkout,{},2026-01-20T20:49:27.764552
2026-01-20T20:06:04.884301,whatsapp,anon_00012,page_view,{},2026-01-20T20:06:04.884301
2026-01-20T20:04:13.310473,store,anon_00015,add_to_cart,"{""category"": ""tinta"", ""value"": 2204.16}",2026-01-20T20:04:13.310473
2026-01-20T19:04:42.291561,whatsapp,anon_00062,submit_quote,"{""category"": ""rejunte"", ""value"": 4931.46}",2026-01-20T19:04:42.291561
2026-01-20T18:49:04.471727,whatsapp,anon_00094,scan_qr_service,{},2026-01-20T18:49:04.471727
2026-01-20T18:30:50.206187,app,anon_00011,product_view,"{""category"": ""fechadura"", ""value"": 1490.35}",2026-01-20T18:30:50.206187
2026-01-20T17:37:35.444571,store,anon_00001,whatsapp_quote_request,{},2026-01-20T17:37:35.444571
2026-01-20T16:56:37.910819,web,anon_00029,add_to_cart,"{""category"": ""porta"", ""value"": 2085.27}",2026-01-20T16:56:37.910819
2026-01-20T14:55:38.277699,app,anon_00030,product_view,"{""category"": ""cimento"", ""value"": 499.14}",2026-01-20T14:55:38.277699
2026-01-20T14:29:47.853796,store,anon_00094,page_view,{},2026-01-20T14:29:47.853796
2026-01-20T14:21:55.881703,whatsapp,anon_00050,product_view,"{""category"": ""rejunte"", ""value"": 111.33}",2026-01-20T14:21:55.881703
2026-01-20T14:01:10.096681,app,anon_00011,talk_to_consultant,{},2026-01-20T14:01:10.096681
2026-01-20T13:58:31.643683,app,anon_00035,talk_to_consultant,{},2026-01-20T13:58:31.643683
2026-01-20T13:20:51.901831,web,anon_00071,begin_checkout,{},2026-01-20T13:20:51.901831
2026-01-20T12:57:10.922069,whatsapp,anon_00036,whatsapp_quote_request,{},2026-01-20T12:57:10.922069
2026-01-20T12:53:14.574958,web,anon_00000,page_view,{},2026-01-20T12:53:14.574958
2026-01-20T12:07:34.712269,web,anon_00068,whatsapp_quote_request,{},2026-01-20T12:07:34.712269
2026-01-20T11:25:08.578777,whatsapp,anon_00063,begin_checkout,{},2026-01-20T11:25:08.578777
2026-01-20T11:11:54.973815,app,anon_00072,begin_checkout,{},2026-01-20T11:11:54.973815
2026-01-20T11:09:16.366911,store,anon_00001,page_view,{},2026-01-20T11:09:16.366911
2026-01-20T09:50:22.870123,store,anon_00041,product_view,"{""category"": ""piso"", ""value"": 3285.01}",2026-01-20T09:50:22.870123
2026-01-20T08:49:13.936561,web,anon_00035,whatsapp_quote_request,{},2026-01-20T08:49:13.936561
2026-01-20T07:51:20.631894,whatsapp,anon_00072,add_to_cart,"{""category"": ""rejunte"", ""value"": 3450.62}",2026-01-20T07:51:20.631894
2026-01-20T07:32:13.319338,web,anon_00071,whatsapp_quote_request,{},2026-01-20T07:32:13.319338
2026-01-20T06:53:02.266976,web,anon_00035,page_view,{},2026-01-20T06:53:02.266976
2026-01-20T06:13:14.133731,whatsapp,anon_00013,product_view,"{""category"": ""rejunte"", ""value"": 1652.57}",2026-01-20T06:13:14.133731
2026-01-20T06:08:33.481854,app,anon_00033,product_view,"{""category"": ""lixa"", ""value"": 2844.02}",2026-01-20T06:08:33.481854
2026-01-20T06:01:16.257571,web,anon_00087,page_view,{},2026-01-20T06:01:16.257571
2026-01-20T05:09:26.052328,web,anon_00052,search,"{""query"": ""reforma completa""}",2026-01-20T05:09:26.052328
2026-01-20T04:45:12.524218,whatsapp,anon_00062,add_to_cart,"{""category"": ""tomada"", ""value"": 3843.76}",2026-01-20T04:45:12.524218
2026-01-20T04:18:00.324574,app,anon_00001,page_view,{},2026-01-20T04:18:00.324574
2026-01-20T03:41:10.272563,app,anon_00032,page_view,{},2026-01-20T03:41:10.272563
2026-01-20T03:06:47.344892,store,anon_00012,talk_to_consultant,{},2026-01-20T03:06:47.344892
2026-01-20T02:52:11.482751,app,anon_00082,submit_quote,"{""category"": ""ferramentas"", ""value"": 2244.35}",2026-01-20T02:52:11.482751
2026-01-20T01:55:58.644331,web,anon_00044,scan_qr_service,{},2026-01-20T01:55:58.644331
2026-01-20T01:55:02.594336,store,anon_00017,begin_checkout,{},2026-01-20T01:55:02.594336
2026-01-20T01:41:02.442574,whatsapp,anon_00085,page_view,{},2026-01-20T01:41:02.442574
2026-01-20T00:49:03.407623,app,anon_00048,page_view,{},2026-01-20T00:49:03.407623
2026-01-20T00:48:12.676054,web,anon_00013,page_view,{},2026-01-20T00:48:12.676054
2026-01-19T23:32:13.033470,web,anon_00050,add_to_cart,"{""category"": ""fechadura"", ""value"": 980.7}",2026-01-19T23:32:13.033470
2026-01-19T23:00:52.406037,app,anon_00038,submit_quote,"{""category"": ""cimento"", ""value"": 3150.73}",2026-01-19T23:00:52.406037
2026-01-19T22:59:17.759638,web,anon_00047,scan_qr_service,{},2026-01-19T22:59:17.759638
2026-01-19T21:38:46.563312,web,anon_00098,product_view,"{""category"": ""rodape"", ""value"": 3955.27}",2026-01-19T21:38:46.563312
2026-01-19T20:10:50.297645,web,anon_00039,page_view,{},2026-01-19T20:10:50.297645
2026-01-19T19:50:54.730454,whatsapp,anon_00024,page_view,{},2026-01-19T19:50:54.730454
2026-01-19T19:35:25.654587,web,anon_00065,add_to_cart,"{""category"": ""lampada"", ""value"": 310.39}",2026-01-19T19:35:25.654587
2026-01-19T19:05:41.766163,store,anon_00004,search,"{""query"": ""azulejo banheiro""}",2026-01-19T19:05:41.766163
2026-01-19T19:00:27.591820,store,anon_00051,product_view,"{""category"": ""fechadura"", ""value"": 3899.0}",2026-01-19T19:00:27.591820
2026-01-19T17:45:16.315911,whatsapp,anon_00054,page_view,{},2026-01-19T17:45:16.315911
2026-01-19T16:51:36.920349,web,anon_00037,add_to_cart,"{""category"": ""fechadura"", ""value"": 1043.41}",2026-01-19T16:51:36.920349
2026-01-19T14:35:19.086292,web,anon_00004,talk_to_consultant,{},2026-01-19T14:35:19.086292
2026-01-19T13:19:40.809608,web,anon_00000,page_view,{},2026-01-19T13:19:40.809608
2026-01-19T12:50:00.990589,app,anon_00087,page_view,{},2026-01-19T12:50:00.990589
2026-01-19T12:23:55.676823,app,anon_00019,product_view,"{""category"": ""fechadura"", ""value"": 452.87}",2026-01-19T12:23:55.676823
2026-01-19T12:19:50.647495,whatsapp,anon_00040,product_view,"{""category"": ""persiana"", ""value"": 4832.9}",2026-01-19T12:19:50.647495
2026-01-19T11:29:23.892712,whatsapp,anon_00036,product_view,"{""category"": ""azulejo"", ""value"": 309.39}",2026-01-19T11:29:23.892712
2026-01-19T10:53:02.996809,whatsapp,anon_00097,add_to_cart,"{""category"": ""areia"", ""value"": 4617.91}",2026-01-19T10:53:02.996809
2026-01-19T10:35:08.685077,web,anon_00051,page_view,{},2026-01-19T10:35:08.685077
2026-01-19T09:55:23.644033,app,anon_00050,add_to_cart,"{""category"": ""areia"", ""value"": 2360.6}",2026-01-19T09:55:23.644033
2026-01-19T09:19:18.361553,app,anon_00043,scan_qr_service,{},2026-01-19T09:19:18.361553
2026-01-19T08:56:32.850808,store,anon_00092,page_view,{},2026-01-19T08:56:32.850808
2026-01-19T08:55:39.805025,web,anon_00090,talk_to_consultant,{},2026-01-19T08:55:39.805025
2026-01-19T07:34:28.078549,app,anon_00047,begin_checkout,{},2026-01-19T07:34:28.078549
2026-01-19T07:15:59.474697,store,anon_00097,begin_checkout,{},2026-01-19T07:15:59.474697
2026-01-19T06:35:14.993706,store,anon_00098,add_to_cart,"{""category"": ""rodape"", ""value"": 3215.12}",2026-01-19T06:35:14.993706
2026-01-19T06:32:28.663788,store,anon_00087,scan_qr_service,{},2026-01-19T06:32:28.663788
2026-01-19T05:22:11.993289,whatsapp,anon_00086,add_to_cart,"{""category"": ""persiana"", ""value"": 1442.68}",2026-01-19T05:22:11.993289
2026-01-19T05:07:03.338225,store,anon_00016,begin_checkout,{},2026-01-19T05:07:03.338225
